"count(user_id)";"latitude";"longitude";"label";"venue_id"
1.0;40.7546;-73.9856;"Pizza Place";269895.0
1.0;37.8077;-122.2712;"Skating Rink";270248.0
1.0;37.8683;-122.2591;"Drugstore / Pharmacy";270253.0
8.0;33.418577;-111.931033;"restaurant";270453.0
3.0;41.9233;-87.646;"Pub";270578.0
2.0;29.7297;-95.4209;"Fast Food Restaurant";270676.0
2.0;29.7533;-95.4098;"Bookstore";270679.0
2.0;39.0841;-84.5175;"Flea Market";270834.0
2.0;53.3419;-6.2868;"Brewery";271410.0
1.0;29.7315;-95.4614;"Fast Food Restaurant";271494.0
1.0;41.8194;-71.4126;"Coffee Shop";271583.0
1.0;38.9017;-77.0101;"High School";271611.0
1.0;40.698;-74.179;"Airport";271659.0
10.0;-7.7834;110.387;"Multiplex";272138.0
10.0;-7.7834;110.387;"Bridal Shop";272138.0
10.0;-7.7834;110.387;"Flea Market";272138.0
10.0;-7.7834;110.387;"Diner";272138.0
10.0;-7.7834;110.387;"Japanese Restaurant";272138.0
3.0;40.757;-73.9847;"Women's Store";272571.0
4.0;42.055809;-87.747671;"restaurant";272597.0
1.0;38.6169;-90.2113;"American Restaurant";272621.0
1.0;38.6169;-90.2113;"Beer Garden";272621.0
1.0;39.9032;-75.5637;"Coffee Shop";272651.0
2.0;29.9536;-90.0702;"Rest Area";273013.0
1.0;41.9442;-87.6639;"Pizza Place";273034.0
1.0;35.1329;-90.0592;"Bar";273039.0
1.0;41.9689;-87.6594;"Coffee Shop";273520.0
2.0;39.0158;-94.7418;"Sports Bar";273965.0
165.0;33.511594;-112.29598;"park";273973.0
3.0;32.7483;-117.131;"Coffee Shop";274090.0
30.0;33.5053;-111.9308;"Movie Theater";274233.0
1.0;40.4282;-79.976;"Bar";274323.0
4.0;40.4391;-80.1479;"Other Nightlife";274334.0
3.0;40.4288;-79.9792;"Nightclub";274335.0
3.0;39.093;-94.59;"Art Gallery";274674.0
2.0;44.8511;-93.4343;"Asian Restaurant";275044.0
1.0;29.5768;-98.4397;"Grocery Store";275208.0
49.0;35.1901887282183;-111.65714263916;"mall";275275.0
1.0;34.1506;-118.2554;"Steakhouse";275373.0
1.0;29.5033;-98.5798;"Gym";275678.0
1.0;32.8109;-96.8109;"Burger Joint";275999.0
21.0;33.8305365;-111.9329784;"restaurant";276026.0
2.0;34.0717;-118.3608;"Coffee Shop";276156.0
2.0;42.9972;-87.897;"Bar";276420.0
1.0;39.3579;-76.4456;"Grocery Store";276557.0
3.0;37.7871;-122.3874;"Diner";276750.0
2.0;33.581758;-111.885628;"restaurant";276765.0
1.0;33.9759;-118.3726;"Miscellaneous Shop";276824.0
2.0;40.7356;-74.0075;"Caf";277056.0
1.0;40.691;-73.9971;"Bar";277230.0
7.0;40.6931;-73.9986;"Caf";277233.0
2.0;32.8636;-96.8053;"American Restaurant";277445.0
2.0;33.4807;-111.9927;"Fast Food Restaurant";277723.0
46.0;33.3783932;-111.9660165;"restaurant";277726.0
9.0;33.4487;-112.0723;"Coffee Shop";277747.0
136.0;33.4370792;-111.9430782;"restaurant";277755.0
2.0;43.6405;-79.3913;"Coffee Shop";277827.0
5.0;43.651;-79.3755;"Gym / Fitness Center";277828.0
8.0;43.6416;-79.3891;"Mediterranean Restaurant";277830.0
1.0;43.6562;-79.4025;"Bakery";277857.0
1.0;29.754;-95.4009;"Department Store";277940.0
1.0;39.2675;-76.7954;"Bar";277946.0
1.0;39.2823;-76.5933;"Pizza Place";277985.0
1.0;33.7472;-84.3345;"Burger Joint";278084.0
1.0;40.7117;-73.9429;"Tattoo Parlor";278088.0
3.0;40.7864;-74.0463;"American Restaurant";278142.0
1.0;41.8863;-87.6169;"Residential Building (Apartment / Condo)";278392.0
2.0;37.7634;-122.48;"Candy Store";278498.0
6.0;37.7223;-122.4811;"College Communications Building";278501.0
1.0;40.6192;-74.2443;"Department Store";278586.0
2.0;41.9398;-87.6537;"Salon / Barbershop";278640.0
18.0;43.1361;-89.3461;"Airport";278849.0
6.0;40.7513;-73.993;"Office";278856.0
40.0;35.6987;139.7728;"Coffee Shop";278978.0
1.0;40.7182;-73.945;"Bar";279071.0
16.0;33.4389524;-111.9514725;"airport";279126.0
19.0;33.5074;-112.0409;"Pizza Place";279129.0
171.0;33.6725907;-112.2443628;"restaurant";279130.0
1.0;33.5093065;-112.0736887;"restaurant";279131.0
3.0;33.7629;-84.3582;"Mexican Restaurant";279171.0
1.0;47.5985;-122.3319;"Pub";279205.0
2.0;32.8654;-117.2324;"Coffee Shop";279368.0
4.0;33.550645;-112.049173;"mall";279524.0
1.0;33.466112;-111.917542;"restaurant";279661.0
9.0;41.9749658356371;-87.8997659683228;"restaurant";279908.0
2.0;43.0747;-89.3869;"Pizza Place";279955.0
2.0;43.0747;-89.3869;"American Restaurant";279955.0
2.0;41.8679;-87.6324;"Residential Building (Apartment / Condo)";279963.0
2.0;40.7333;-74.0032;"Pizza Place";279970.0
6.0;40.7611;-73.9804;"Office";279975.0
1.0;36.1955;-86.7229;"Diner";280196.0
1.0;36.175;-86.7895;"Cupcake Shop";280200.0
3.0;38.9001;-77.0334;"Italian Restaurant";280300.0
1.0;-6.1923;106.8223;"Rock Club";280308.0
1.0;-6.1923;106.8223;"Arts & Crafts Store";280308.0
138.0;38.849297;-77.0415676;"restaurant";280350.0
4319.0;38.9537188747508;-77.4479269981384;"mall";280373.0
1.0;34.0907;-118.3857;"Bar";280437.0
1.0;41.9784;-87.6683;"Post Office";280684.0
1.0;41.9784;-87.6683;"Fair";280684.0
3.0;41.9653;-87.6864;"Caf";280691.0
3.0;41.9653;-87.6864;"Optical Shop";280691.0
3.0;41.9653;-87.6864;"Spa / Massage";280691.0
2.0;38.9009;-77.0227;"New American Restaurant";280848.0
3.0;38.9172;-77.0418;"Rock Club";280850.0
1.0;38.9004;-76.9902;"Indian Restaurant";280948.0
1.0;39.0708;-94.5799;"Sports Bar";280957.0
5.0;40.7272;-73.9862;"Bar";281028.0
5.0;40.7272;-73.9862;"Clothing Store";281028.0
1.0;49.2829;-123.1204;"Art Gallery";281157.0
2.0;37.3943;-121.9459;"Coffee Shop";281342.0
3.0;39.3712;-76.4644;"Brewery";281554.0
19.0;33.642363;-111.976267;"shop";281559.0
21.0;33.638096643462;-111.926908493042;"restaurant";281564.0
1.0;37.7642;-122.4655;"Diner";281756.0
1.0;37.7642;-122.4655;"Burrito Place";281756.0
1.0;35.2239;-80.8477;"New American Restaurant";281859.0
1.0;35.1262;-80.9427;"Veterinarian";281869.0
20.0;33.3853;-111.9649;"Arcade";282107.0
46.0;37.772049;-122.436881;"restaurant";282318.0
196.0;-6.1946;106.8208;"Ramen /  Noodle House";282328.0
196.0;-6.1946;106.8208;"Arts & Crafts Store";282328.0
6.0;37.791;-122.4024;"Sandwich Place";282335.0
2.0;37.747;-122.4122;"Dog Run";282355.0
44.0;33.6368;-112.0702;"Sports Bar";282564.0
5.0;33.6405;-112.1009;"Breakfast Spot";282797.0
55.0;33.6389805;-112.0656244;"restaurant";282818.0
8.0;33.5382366;-112.0558936;"restaurant";282830.0
26.0;33.5095;-112.0736;"General Entertainment";282832.0
29.0;33.5100907998868;-111.985874176025;"restaurant";282834.0
20.0;33.360993;-111.907857;"restaurant";282961.0
20.0;33.377692;-111.945145;"restaurant";282977.0
1.0;43.053;-87.8962;"Karaoke Bar";283165.0
2.0;40.7422;-74.0063;"Vegetarian / Vegan Restaurant";283220.0
2.0;40.7422;-74.0063;"Australian Restaurant";283220.0
7.0;37.7553;-122.4205;"Ice Cream Shop";283570.0
19.0;33.5094;-111.9961;"Grocery Store";283608.0
1.0;32.8642;-96.7741;"Bookstore";283872.0
1.0;32.8643;-96.7731;"American Restaurant";283878.0
2.0;29.9356;-90.0784;"Caf";284448.0
2.0;29.9208;-90.1011;"Cajun / Creole Restaurant";284463.0
2.0;29.9208;-90.1011;"Coffee Shop";284463.0
1.0;38.8827;-76.9949;"Sandwich Place";284872.0
1.0;37.8175;-122.3705;"Winery";284938.0
3.0;33.7534;-84.3873;"Bus Line";285008.0
1.0;40.6766;-73.9719;"Grocery Store";285066.0
2.0;34.0696;-118.4469;"University";285278.0
1.0;30.262;-81.5559;"Wings Joint";285338.0
3.0;33.4062755431095;-111.925832927227;"restaurant";285648.0
46.0;33.4324754821747;-111.908090114594;"restaurant";285650.0
4.0;33.430366884498;-111.902961730957;"restaurant";285653.0
12.0;33.4312801687617;-111.907982826233;"shop";285655.0
24.0;33.5022193;-111.9238828;"hotel";285669.0
15.0;33.414851;-111.9258567;"restaurant";285671.0
13.0;33.4535631167352;-112.072284221649;"restaurant";285678.0
1.0;34.0779;-118.1286;"Chinese Restaurant";286077.0
2.0;33.9293;-84.343;"Sandwich Place";286151.0
1.0;37.5389;-77.4337;"Capitol Building";286445.0
5.0;40.7747;-73.954;"Burrito Place";286542.0
1.0;37.774;-122.4087;"Clothing Store";286574.0
13.0;32.8894;-117.1499;"Brewery";286579.0
1.0;32.7677;-117.1653;"Mexican Restaurant";286669.0
1.0;32.7672;-117.1662;"Bakery";286693.0
23.0;40.7375;-73.9894;"Tech Startup";286884.0
3.0;37.7801;-122.478;"Coffee Shop";287056.0
5.0;33.8609;-84.3399;"Bar";287145.0
6.0;35.7826;-78.6464;"Brewery";287191.0
10.0;33.8474;-84.3698;"Hotel";287280.0
3.0;34.70405;-113.610787;"mall";287346.0
1.0;40.7291;-74.0012;"Burrito Place";287350.0
1.0;40.7291;-74.0012;"Coffee Shop";287350.0
1.0;40.7291;-74.0012;"Speakeasy";287350.0
1.0;41.9013;-87.6827;"Home (private)";287386.0
1.0;37.7451;-122.4202;"American Restaurant";287853.0
1.0;37.7451;-122.4202;"Vietnamese Restaurant";287853.0
1.0;40.7157;-73.9966;"Malaysian Restaurant";287958.0
1.0;40.7091;-74.0057;"Thai Restaurant";288085.0
1.0;43.025;-87.9165;"Nightclub";288309.0
2.0;47.64;-122.3261;"Sandwich Place";288439.0
134.0;34.150477;-118.255472;"cinema";288839.0
7.0;40.7762;-73.9759;"Park";288873.0
7.0;40.7762;-73.9759;"Bus Station";288873.0
7.0;40.7762;-73.9759;"Historic Site";288873.0
5.0;47.6157;-122.2014;"American Restaurant";288904.0
1.0;47.6177;-122.2013;"New American Restaurant";288912.0
1.0;39.8703;-86.1431;"Burrito Place";288935.0
2.0;38.6447;-90.2616;"Coffee Shop";289100.0
1.0;40.7176;-73.9905;"Bar";289199.0
1.0;40.7176;-73.9905;"Clothing Store";289199.0
13.0;40.7221;-74.0036;"Bar";289203.0
13.0;40.7221;-74.0036;"Office";289203.0
1.0;30.2678;-97.7457;"Bar";289430.0
1.0;30.3047;-97.7265;"Bakery";289470.0
6.0;37.8293;-122.2669;"Train Station";289904.0
2.0;33.5527;-112.0562;"Gas Station / Garage";290302.0
1.0;33.5659;-112.0992;"Ice Cream Shop";290305.0
2.0;33.4746;-112.088;"Theme Park";290312.0
2.0;33.5666;-112.0641;"Thrift / Vintage Store";290315.0
3.0;33.598;-112.0128;"Fast Food Restaurant";290320.0
1.0;33.5675;-112.0702;"Mexican Restaurant";290321.0
3.0;33.582753;-111.888875;"restaurant";290345.0
12.0;33.577;-111.9313;"High School";290350.0
5.0;33.501168;-111.925507;"restaurant";290351.0
4.0;40.7525;-73.9944;"Coffee Shop";290378.0
1.0;32.7263;-117.1294;"American Restaurant";290647.0
1.0;38.888;-77.0166;"American Restaurant";290795.0
2.0;38.8561;-77.0425;"Burger Joint";290804.0
2.0;38.8561;-77.0425;"Airport Food Court";290804.0
2.0;40.7508;-73.9714;"Doctor's Office";290941.0
1.0;51.5143;-0.1269;"Coffee Shop";291058.0
1.0;51.5143;-0.1269;"Salon / Barbershop";291058.0
1.0;38.882;-77.11;"Breakfast Spot";291258.0
5.0;32.7802;-96.8;"Cocktail Bar";291556.0
1.0;40.7119;-73.9407;"Seafood Restaurant";291644.0
1.0;32.8299;-96.827;"Coffee Shop";291878.0
1.0;40.7609;-73.9907;"Diner";292210.0
1.0;37.7863;-122.4301;"Gift Shop";292349.0
1.0;42.3393;-71.1354;"Neighborhood";292423.0
2.0;45.5226;-73.5933;"Brewery";292486.0
1.0;40.6146;-74.0939;"General College & University";292677.0
4.0;42.4862;-83.1455;"Bar";293314.0
1.0;40.7247;-73.9878;"Bar";293376.0
1.0;40.7247;-73.9878;"Salon / Barbershop";293376.0
4.0;42.9614;-88.0467;"Department Store";293424.0
47.0;40.698118;-73.81358;"restaurant";293537.0
1.0;40.8355;-73.8611;"Coffee Shop";293793.0
1.0;40.3499;-74.6585;"Sports Bar";294442.0
8.0;29.985066;-95.337428;"airport";295134.0
1.0;33.506062;-112.06269;"shop";295314.0
3.0;33.505929;-112.062505;"restaurant";295316.0
1.0;30.2739;-97.7643;"Gym / Fitness Center";295321.0
1.0;34.1153;-118.2675;"Hiking Trail";295415.0
5.0;37.3224;-122.0167;"Japanese Restaurant";295510.0
1.0;33.8564;-118.2846;"Road";295680.0
4.0;43.0383951836027;-88.2572722434998;"restaurant";295696.0
1.0;35.8234;-78.6216;"Grocery Store";295932.0
5.0;35.8582;-78.682;"Mexican Restaurant";295939.0
6.0;33.8461;-84.373;"Coffee Shop";295949.0
1.0;40.7043;-74.0102;"Gastropub";295951.0
1.0;43.6986;-79.3603;"Grocery Store";296159.0
1.0;43.6752;-79.3631;"Bridge";296196.0
11.0;39.7081;-104.9381;"Department Store";296290.0
2.0;33.7732;-84.3732;"Breakfast Spot";296497.0
1.0;41.9426;-87.6531;"Coworking Space";296750.0
7.0;37.7753;-122.4094;"Thai Restaurant";296828.0
1.0;40.1402;-82.9899;"Grocery Store";296858.0
5.0;33.5088;-112.1142;"Convenience Store";297241.0
1.0;37.8077;-122.2727;"Nightclub";297330.0
1.0;40.7854;-73.9787;"Kids Store";297398.0
1.0;40.7309;-73.9832;"Pizza Place";297604.0
4.0;40.7678;-73.9642;"College Academic Building";297614.0
2.0;40.7681;-73.9638;"Drugstore / Pharmacy";297621.0
6.0;30.27;-97.7504;"General Entertainment";297657.0
1.0;40.5818;-74.1662;"Mall";297707.0
3.0;40.7856;-73.9728;"Soup Place";297786.0
3.0;40.7856;-73.9728;"Thai Restaurant";297786.0
1.0;28.044;-82.5972;"Coffee Shop";297789.0
1.0;40.7711;-73.9827;"Performing Arts Venue";297810.0
23.0;-8.7454;115.1664;"Lounge";297866.0
16.0;33.6544233867111;-111.929097175598;"restaurant";297947.0
3.0;32.3880831;-110.9642599;"restaurant";297958.0
1.0;40.7291;-73.9869;"Eastern European Restaurant";298114.0
7.0;33.5092336;-112.054054;"mall";298185.0
7.0;37.793;-122.3994;"Seafood Restaurant";298199.0
2.0;34.0973;-118.2879;"Grocery Store";298417.0
17.0;34.0675;-118.3978;"Building";298424.0
3.0;40.6907;-73.9554;"Coffee Shop";298511.0
3.0;40.6907;-73.9554;"Hardware Store";298511.0
1.0;40.7291;-73.992;"Theater";298564.0
1.0;30.2697;-97.7482;"Food Truck";298571.0
1.0;-33.3975;-70.5835;"Office";298575.0
1.0;39.3169;-76.6165;"Grocery Store";298790.0
3.0;41.8959;-87.6544;"Drugstore / Pharmacy";298815.0
2.0;34.0986;-118.3039;"Thai Restaurant";298842.0
1.0;41.8296;-72.4827;"Deli / Bodega";298911.0
9.0;40.7238;-74.0039;"Gay Bar";298944.0
1.0;44.854;-93.2388;"Light Rail";299043.0
1.0;44.9521;-93.2981;"Post Office";299144.0
76.0;33.710365;-112.208776;"park";299151.0
13.0;33.634728;-112.235231;"restaurant";299169.0
15.0;33.66655;-112.203627;"shop";299170.0
2.0;40.7602;-73.9652;"Italian Restaurant";299177.0
26.0;21.3677;-157.9389;"History Museum";299183.0
52.0;33.587687;-112.11565;"seafood restaurant";299187.0
1.0;40.7388;-73.9928;"Tech Startup";299349.0
1.0;40.7388;-73.9928;"Japanese Restaurant";299349.0
7.0;30.3522;-97.755;"Grocery Store";299410.0
1.0;43.0366;-87.9793;"Sports Bar";299594.0
1.0;40.7783;-73.9485;"Pizza Place";299774.0
3.0;41.8899;-87.6285;"Bar";299806.0
3.0;41.8899;-87.6285;"Indian Restaurant";299806.0
3.0;41.8899;-87.6285;"Yoga Studio";299806.0
3.0;41.8899;-87.6285;"Mexican Restaurant";299806.0
3.0;38.9062;-77.042;"Lounge";299957.0
1.0;38.8959;-77.027;"Breakfast Spot";299962.0
19.0;40.891780179088;-74.2701959609985;"restaurant";300167.0
2.0;40.8077;-73.9319;"Bridge";300308.0
1.0;40.7569;-73.9772;"Sushi Restaurant";300315.0
155.0;38.8881100222359;-77.0198464393616;"museum";300541.0
6.0;37.7829;-122.4008;"Skating Rink";300793.0
6.0;37.786751;-122.408467;"restaurant";300867.0
12.0;47.6166;-122.2013;"Furniture / Home Store";301010.0
12.0;47.6166;-122.2013;"Coffee Shop";301010.0
1.0;38.8846;-77.0154;"Sandwich Place";301104.0
1.0;41.7229;-72.7597;"Burger Joint";301165.0
17.0;33.508175;-112.011845;"mall";301230.0
2.0;40.0392;-75.1542;"University";301261.0
1.0;47.5899;-122.2709;"Bridge";301370.0
75.0;39.7534981906336;-104.993897080421;"other";301448.0
1.0;40.8794;-73.9059;"Pizza Place";301473.0
1.0;40.054;-82.9252;"Skating Rink";301505.0
54.0;37.7742;-122.4374;"Bar";301568.0
1.0;-6.2724;106.7415;"Juice Bar";301570.0
1.0;-6.2724;106.7415;"Sporting Goods Shop";301570.0
1.0;-6.2724;106.7415;"Plaza";301570.0
2.0;32.8847;-117.2253;"Hospital";301638.0
88.0;40.7497062;-73.9916006;"shop";301823.0
1.0;33.4292;-111.9628;"Hotel";301883.0
1.0;41.8958;-87.6715;"Mexican Restaurant";301924.0
2.0;40.681;-73.9772;"Bakery";302064.0
2.0;40.681;-73.9772;"Other Great Outdoors";302064.0
5.0;37.6257;-122.426;"Coffee Shop";302167.0
2.0;42.3674;-71.0763;"Coffee Shop";302179.0
1.0;37.7401;-122.4667;"Bookstore";302226.0
1.0;37.7401;-122.4667;"Music Store";302226.0
1.0;37.7401;-122.4667;"Sandwich Place";302226.0
1.0;33.7466;-84.3691;"Asian Restaurant";302322.0
2.0;42.9936;-78.6985;"Grocery Store";302434.0
1.0;33.7602;-84.3743;"Bridge";302467.0
3.0;41.8918;-87.628;"American Restaurant";302734.0
1.0;36.189;-86.7995;"Hotel";302739.0
18.0;39.0903;-84.4779;"Grocery Store";302763.0
2.0;41.9774;-87.6683;"Bar";302832.0
3.0;41.9777;-87.6683;"Mediterranean Restaurant";302833.0
1.0;47.6129;-122.201;"Grocery Store";302868.0
1.0;38.8208;-76.7637;"Miscellaneous Shop";302935.0
6.0;37.8039;-122.4679;"Climbing Gym";302958.0
1.0;43.6473;-79.3806;"Cocktail Bar";303168.0
6.0;30.3728;-97.7276;"Wings Joint";303214.0
3.0;30.2641;-97.7273;"Mexican Restaurant";303229.0
3.0;30.2641;-97.7273;"Sushi Restaurant";303229.0
1.0;40.759;-73.982;"Bar";303281.0
1.0;40.7625;-73.9708;"Drugstore / Pharmacy";303286.0
12.0;47.6142;-122.3192;"Diner";303642.0
7.0;40.7187;-74.0399;"Gym / Fitness Center";304256.0
1.0;37.7853;-122.4055;"Hotel";304297.0
2.0;39.1204;-94.5904;"Office";304571.0
1.0;40.7451;-73.998;"Cosmetics Shop";304935.0
1.0;40.7451;-73.998;"Salon / Barbershop";304935.0
1.0;-6.1494;106.9097;"Church";305011.0
57.0;-6.211544;106.845172;"other";305028.0
1.0;45.0165;-93.218;"Liquor Store";305057.0
59.0;41.0325893598455;-73.7753391265869;"road";305188.0
1.0;40.8043;-73.9374;"Bus Line";305189.0
1.0;40.8043;-73.9374;"General Travel";305189.0
4.0;47.6142;-122.3148;"Ice Cream Shop";305250.0
1.0;47.6255;-122.3495;"Vegetarian / Vegan Restaurant";305261.0
1.0;47.6491;-122.3779;"Grocery Store";305476.0
3.0;39.2804;-76.5739;"Pet Service";305550.0
7.0;35.8369;-78.6425;"Bar";305573.0
7.0;35.8369;-78.6425;"Italian Restaurant";305573.0
1.0;42.517;-71.136;"Coffee Shop";305689.0
1.0;47.6077;-122.3391;"Candy Store";305742.0
110.0;42.8834172034317;-85.5298948287964;"airport";305934.0
96.0;39.872543;-104.66477;"restaurant";305983.0
4.0;43.015;-87.9696;"Department Store";305997.0
2.0;41.8855;-87.6342;"Pub";306062.0
5.0;41.9355;-87.6542;"Bar";306067.0
2.0;34.0824;-118.3749;"American Restaurant";306091.0
18.0;37.7398;-122.1982;"Burger Joint";306235.0
6.0;37.7646;-122.4329;"Coffee Shop";306245.0
1.0;42.347;-71.0877;"Burger Joint";306264.0
1.0;38.751;-90.4636;"Hotel";306392.0
343.0;-7.367987;112.727499;"other";306516.0
1.0;-7.2746;112.782;"Playground";306522.0
1.0;-7.2746;112.782;"Fast Food Restaurant";306522.0
1.0;-7.2746;112.782;"Lingerie Store";306522.0
1.0;-7.2746;112.782;"Boutique";306522.0
5.0;36.142;-86.8016;"Hospital";306643.0
18.0;33.4656378;-111.9904919;"restaurant";306953.0
1.0;42.3498;-71.082;"Italian Restaurant";306955.0
12.0;40.8162;-73.9797;"Bookstore";307249.0
3.0;40.6914;-73.9873;"Subway";307250.0
1.0;40.0308;-75.0854;"Fast Food Restaurant";307343.0
2.0;40.0233;-75.0771;"Train Station";307348.0
1.0;42.3492;-71.0834;"Burger Joint";307427.0
1.0;42.3722;-71.0797;"Coffee Shop";307446.0
12.0;34.0756;-118.3807;"Hospital";307569.0
2.0;40.7081;-74.0064;"Gym / Fitness Center";307650.0
1.0;30.3240265604398;-81.6553902626038;"restaurant";307771.0
6.0;41.8966;-87.6281;"Subway";307922.0
1.0;33.9807;-118.4378;"Coffee Shop";307948.0
2.0;40.7484;-73.9779;"Hotel";308580.0
6.0;37.7824;-122.407;"Trade School";308733.0
2.0;33.9019706;-118.3830397;"restaurant";308939.0
92.0;26.5274534096814;-81.7554473876953;"restaurant";309081.0
4.0;40.7377;-74.0308;"Cuban Restaurant";309190.0
18.0;40.7515;-73.983;"Breakfast Spot";309193.0
2.0;40.7682;-73.981;"Park";309255.0
1.0;39.9416;-75.1492;"Sandwich Place";309434.0
1.0;39.9416;-75.1492;"Coffee Shop";309434.0
1.0;40.8223;-74.0301;"Rest Area";309480.0
99.0;34.1066523258778;-118.349876403809;"other";309730.0
3.0;40.5032;-80.2229;"Gas Station / Garage";309860.0
4.0;40.7494;-73.988;"Sporting Goods Shop";309917.0
4.0;40.7494;-73.988;"Paper / Office Supplies Store";309917.0
2.0;42.3959;-71.1414;"Subway";310287.0
2.0;35.8494;-78.6153;"Sports Bar";310583.0
1.0;41.4188;-81.7607;"Breakfast Spot";310654.0
2.0;32.7294;-117.1709;"Mexican Restaurant";311236.0
15.0;33.4353;-111.9978;"Bakery";311358.0
15.0;33.4353;-111.9978;"Coffee Shop";311358.0
15.0;33.4353;-111.9978;"Airport Terminal";311358.0
13.0;42.7649;-84.5155;"Multiplex";311391.0
5.0;40.7428;-73.9925;"Drugstore / Pharmacy";311459.0
3.0;39.8697;-86.1434;"Mexican Restaurant";311473.0
1.0;40.7194;-74.0101;"Office";311693.0
1.0;40.7194;-74.0101;"Indie Movie Theater";311693.0
3.0;40.7369;-73.9865;"Sushi Restaurant";311815.0
39.0;33.6664;-112.1192;"Department Store";312016.0
1.0;43.1225;-87.9144;"American Restaurant";312242.0
1.0;33.9291;-84.3447;"Caf";312308.0
3.0;42.369154;-71.019417;"airport";312452.0
2.0;39.9529;-75.157;"Bus Station";313038.0
1.0;3.5828;98.6715;"Clothing Store";313182.0
1.0;3.5828;98.6715;"Strip Club";313182.0
1.0;3.5828;98.6715;"Boutique";313182.0
2.0;33.752;-84.3236;"Neighborhood";313469.0
11.0;39.9976;-83.0085;"Student Center";313510.0
1.0;40.7845;-73.9773;"Bar";313761.0
1.0;40.7845;-73.9773;"Pet Store";313761.0
1.0;40.7845;-73.9773;"Art Gallery";313761.0
28.0;34.1021;-118.3394;"Boutique";313785.0
1.0;39.0952;-84.2679;"Bagel Shop";313833.0
2.0;32.8073;-96.7964;"Sushi Restaurant";313864.0
5.0;42.3898;-71.1202;"Bar";313949.0
4.0;40.7141;-73.9604;"Pizza Place";313957.0
2.0;33.296357;-111.923912;"restaurant";314149.0
1.0;33.422767;-111.9349865;"restaurant";314151.0
20.0;33.493119;-111.92454;"mall";314159.0
17.0;33.3051699;-111.908136;"restaurant";314162.0
56.0;33.278269812625;-111.786661148071;"restaurant";314168.0
1.0;38.9089;-77.0046;"Plaza";314212.0
2.0;39.8697;-86.144;"Residential Building (Apartment / Condo)";314235.0
3.0;34.0747;-118.4414;"College Library";314294.0
5.0;33.4332499648478;-111.903347969055;"restaurant";314419.0
56.0;33.5280740217362;-111.926452517509;"restaurant";314521.0
3.0;34.102;-118.3402;"Multiplex";314545.0
2.0;40.8106;-73.9525;"Hiking Trail";314581.0
1.0;38.9041;-77.0434;"Steakhouse";314906.0
3.0;41.9439;-87.6538;"Pizza Place";314935.0
2.0;37.727;-122.476;"Parking";314949.0
1.0;32.7484;-117.1426;"American Restaurant";315242.0
2.0;40.771819;-73.873384;"restaurant";315403.0
14.0;33.3925;-111.808;"restaurant";315538.0
30.0;33.4255369;-111.9382908;"restaurant";315544.0
14.0;33.421491;-111.941458;"restaurant";315548.0
69.0;25.768869;-80.135041;"restaurant";315558.0
7.0;33.422293;-111.945167;"restaurant";315569.0
2.0;41.8013;-87.588;"Snack Place";315645.0
1.0;40.7481;-73.9927;"Clothing Store";315672.0
6.0;33.653686;-112.233767;"restaurant";315698.0
2.0;33.7584;-84.3475;"Mall";315806.0
2.0;-6.2274;106.7976;"Nightclub";315894.0
2.0;-6.2662;106.7838;"Caf";315903.0
22.0;40.0415191;-82.9178838;"shop";315925.0
6.0;38.917;-77.0287;"Southern / Soul Food Restaurant";315941.0
1.0;34.1055;-118.3371;"Grocery Store";315963.0
1.0;34.1055;-118.3371;"Sandwich Place";315963.0
2.0;30.4477;-97.6636;"Multiplex";316026.0
14.0;34.0692;-118.3765;"Japanese Restaurant";316104.0
3.0;37.7448;-122.4523;"Grocery Store";316208.0
1.0;29.9837;-90.1102;"Pub";316434.0
1.0;29.9837;-90.1102;"Dive Bar";316434.0
1.0;41.9245;-87.711;"Caf";316649.0
1.0;41.9033;-87.6676;"Plaza";316941.0
7.0;41.9032;-87.6763;"Sandwich Place";316977.0
2.0;41.9945;-87.6571;"Gym";316999.0
1.0;37.7862;-122.3992;"College Academic Building";317307.0
3.0;32.8911;-117.2017;"Dessert Shop";317644.0
3.0;32.8911;-117.2017;"Salad Place";317644.0
2.0;32.912;-117.1481;"Sports Bar";317786.0
95.0;42.2117365892759;-83.3567047119141;"restaurant";318048.0
2.0;37.7497;-122.1457;"Zoo";318159.0
385.0;-6.1328;106.6572;"Doctor's Office";318472.0
9.0;33.447118;-112.006448;"restaurant";318556.0
1.0;39.8751;-75.2438;"Snack Place";318558.0
9.0;33.4372;-112.0019;"Mexican Restaurant";318559.0
8.0;35.219378;-80.945041;"airport";318561.0
1.0;39.8747;-75.2437;"American Restaurant";318569.0
3.0;33.4372;-111.9991;"Mexican Restaurant";318570.0
1.0;33.5240113;-112.0955106;"restaurant";318571.0
2.0;32.7331;-117.2038;"Airport Gate";318573.0
5.0;33.43541;-112.004604;"restaurant";318574.0
1.0;33.49728;-112.079996;"restaurant";318581.0
29.0;39.866933;-75.309144;"museum";318583.0
2.0;33.6393;-112.0121;"Trade School";318635.0
3.0;33.666097;-112.065161;"mall";318649.0
207.0;33.3828;-111.9648;"Mall";318782.0
36.0;33.3765557011527;-111.972141265869;"restaurant";318783.0
37.0;33.465;-111.917;"restaurant";318785.0
30.0;33.500545;-111.926428;"mall";318788.0
1.0;40.7301;-73.9865;"Pizza Place";318852.0
