"user_id";"count(id)"
1597297.0;3.0
1597334.0;2.0
1597366.0;3.0
1597424.0;2.0
1597473.0;2.0
1597478.0;3.0
1597561.0;2.0
1597571.0;2.0
1597576.0;2.0
1597595.0;4.0
1597596.0;4.0
1597658.0;4.0
1597668.0;2.0
1597672.0;2.0
1597693.0;2.0
1597694.0;3.0
1597701.0;2.0
1597770.0;2.0
1597829.0;2.0
1597852.0;2.0
1597897.0;2.0
1597907.0;2.0
1597955.0;3.0
1597958.0;8.0
1597992.0;5.0
1598029.0;7.0
1598066.0;2.0
1598070.0;3.0
1598109.0;2.0
1598162.0;5.0
1598168.0;2.0
1598171.0;4.0
1598178.0;3.0
1598190.0;3.0
1598255.0;2.0
1598265.0;4.0
1598327.0;2.0
1598365.0;3.0
1598384.0;4.0
1598403.0;3.0
1598408.0;2.0
1598444.0;5.0
1598473.0;2.0
1598516.0;3.0
1598584.0;4.0
1598604.0;6.0
1598606.0;3.0
1598654.0;4.0
1598660.0;5.0
1598820.0;2.0
1598864.0;2.0
1598866.0;4.0
1598872.0;18.0
1598887.0;4.0
1598903.0;4.0
1598942.0;5.0
1599021.0;4.0
1599025.0;2.0
1599134.0;5.0
1599165.0;3.0
1599194.0;4.0
1599195.0;2.0
1599284.0;3.0
1599320.0;2.0
1599402.0;2.0
1599425.0;3.0
1599433.0;4.0
1599521.0;3.0
1599544.0;10.0
1599556.0;2.0
1599596.0;3.0
1599602.0;6.0
1599612.0;3.0
1599640.0;6.0
1599648.0;3.0
1599657.0;8.0
1599676.0;6.0
1599679.0;3.0
1599758.0;3.0
1599797.0;3.0
1599889.0;2.0
1599906.0;4.0
1599924.0;2.0
1599974.0;2.0
1600021.0;3.0
1600045.0;2.0
1600052.0;3.0
1600101.0;3.0
1600102.0;2.0
1600115.0;5.0
1600126.0;2.0
1600136.0;2.0
1600161.0;3.0
1600171.0;2.0
1600244.0;2.0
1600312.0;2.0
1600335.0;2.0
1600372.0;2.0
1600434.0;2.0
1600441.0;2.0
1600529.0;2.0
1600540.0;3.0
1600575.0;2.0
1600576.0;3.0
1600617.0;2.0
1600659.0;4.0
1600662.0;3.0
1600668.0;7.0
1600671.0;2.0
1600676.0;2.0
1600677.0;4.0
1600678.0;13.0
1600686.0;5.0
1600695.0;3.0
1600702.0;6.0
1600705.0;3.0
1600709.0;6.0
1600712.0;10.0
1600715.0;3.0
1600720.0;3.0
1600736.0;7.0
1600738.0;3.0
1600739.0;5.0
1600741.0;5.0
1600742.0;7.0
1600744.0;3.0
1600745.0;2.0
1600782.0;2.0
1600815.0;2.0
1600821.0;2.0
1600850.0;2.0
1600865.0;2.0
1600888.0;3.0
1600915.0;4.0
1600919.0;3.0
1600924.0;2.0
1600983.0;2.0
1601018.0;2.0
1601260.0;2.0
1601275.0;4.0
1601365.0;9.0
1601366.0;2.0
1601373.0;3.0
1601425.0;2.0
1601441.0;2.0
1601448.0;5.0
1601519.0;3.0
1601577.0;3.0
1601605.0;2.0
1601608.0;2.0
1601614.0;2.0
1601618.0;2.0
1601623.0;7.0
1601684.0;2.0
1601757.0;4.0
1601761.0;7.0
1601887.0;3.0
1601909.0;4.0
1601910.0;2.0
1601956.0;5.0
1601985.0;2.0
1602075.0;3.0
1602128.0;2.0
1602131.0;4.0
1602170.0;4.0
1602264.0;3.0
1602280.0;2.0
1602345.0;3.0
1602358.0;4.0
1602362.0;3.0
1602404.0;2.0
1602416.0;2.0
1602469.0;2.0
1602510.0;6.0
1602535.0;2.0
1602536.0;2.0
1602541.0;3.0
1602574.0;2.0
1602584.0;2.0
1602588.0;2.0
1602607.0;3.0
1602610.0;5.0
1602629.0;6.0
1602733.0;2.0
1602799.0;3.0
1602936.0;2.0
1602944.0;2.0
1602969.0;2.0
1602978.0;17.0
1602981.0;4.0
1602982.0;5.0
1603008.0;2.0
1603021.0;2.0
1603100.0;2.0
1603122.0;2.0
1603126.0;2.0
1603230.0;2.0
1603239.0;2.0
1603246.0;2.0
1603279.0;2.0
1603280.0;2.0
1603292.0;7.0
1603310.0;2.0
1603315.0;2.0
1603318.0;3.0
1603373.0;2.0
1603383.0;2.0
1603390.0;9.0
1603405.0;4.0
1603416.0;12.0
1603425.0;2.0
1603438.0;2.0
1603497.0;4.0
1603538.0;4.0
1603539.0;2.0
1603544.0;2.0
1603633.0;6.0
1603664.0;3.0
1603698.0;2.0
1603731.0;4.0
1603804.0;2.0
1603846.0;3.0
1603850.0;2.0
1603867.0;2.0
1603882.0;3.0
1603885.0;2.0
1603886.0;2.0
1603889.0;3.0
1603904.0;7.0
1603977.0;2.0
1604052.0;2.0
1604067.0;2.0
1604091.0;2.0
1604121.0;2.0
1604160.0;2.0
1604205.0;4.0
1604314.0;4.0
1604342.0;3.0
1604400.0;7.0
1604463.0;5.0
1604535.0;2.0
1604560.0;2.0
1604561.0;2.0
1604566.0;6.0
1604567.0;2.0
1604576.0;3.0
1604579.0;4.0
1604595.0;3.0
1604656.0;3.0
1604663.0;11.0
1604689.0;6.0
1604714.0;6.0
1604715.0;6.0
1604716.0;4.0
1604807.0;3.0
1604817.0;5.0
1604860.0;2.0
1604888.0;2.0
1604919.0;2.0
1604939.0;4.0
1604965.0;2.0
1605168.0;2.0
1605175.0;5.0
1605194.0;2.0
1605253.0;2.0
1605276.0;2.0
1605301.0;5.0
1605355.0;2.0
1605364.0;2.0
1605368.0;2.0
1605424.0;2.0
1605505.0;2.0
1605584.0;2.0
1605590.0;2.0
1605594.0;6.0
1605596.0;2.0
1605610.0;2.0
1605620.0;2.0
1605638.0;4.0
1605655.0;2.0
1605666.0;5.0
1605667.0;7.0
1605676.0;2.0
1605758.0;6.0
1605763.0;2.0
1605781.0;5.0
1605786.0;3.0
1605871.0;2.0
1605889.0;2.0
1605892.0;3.0
1605898.0;3.0
1605903.0;2.0
1605912.0;2.0
1605938.0;4.0
1605956.0;5.0
1605989.0;2.0
1606030.0;5.0
1606058.0;2.0
1606062.0;2.0
1606068.0;2.0
1606170.0;4.0
1606318.0;4.0
1606359.0;3.0
1606388.0;3.0
1606439.0;2.0
1606455.0;2.0
1606472.0;2.0
1606548.0;3.0
1606610.0;3.0
1606706.0;2.0
1606708.0;3.0
1606760.0;2.0
1606798.0;2.0
1606802.0;2.0
1606830.0;2.0
1606832.0;2.0
1606833.0;2.0
1606856.0;5.0
1606896.0;2.0
1606908.0;2.0
1607021.0;3.0
1607026.0;3.0
1607096.0;2.0
1607116.0;3.0
1607126.0;2.0
1607182.0;2.0
1607220.0;3.0
1607228.0;6.0
1607235.0;3.0
1607239.0;2.0
1607274.0;4.0
1607344.0;2.0
1607354.0;2.0
1607370.0;2.0
1607426.0;3.0
1607446.0;8.0
1607485.0;3.0
1607522.0;3.0
1607525.0;2.0
1607548.0;3.0
1607643.0;3.0
1607679.0;3.0
1607687.0;3.0
1607691.0;2.0
1607693.0;2.0
1607696.0;3.0
1607768.0;2.0
1607840.0;2.0
1607867.0;4.0
1607873.0;2.0
1607918.0;2.0
1607966.0;2.0
1608051.0;15.0
1608063.0;3.0
1608073.0;11.0
1608076.0;2.0
1608129.0;2.0
1608141.0;3.0
1608188.0;2.0
1608212.0;2.0
1608224.0;6.0
1608283.0;3.0
1608302.0;7.0
1608313.0;2.0
1608324.0;2.0
1608363.0;6.0
1608375.0;6.0
1608382.0;2.0
1608393.0;4.0
1608408.0;3.0
1608445.0;3.0
1608460.0;2.0
1608508.0;2.0
1608515.0;9.0
1608520.0;6.0
1608542.0;9.0
1608546.0;9.0
1608611.0;2.0
1608683.0;2.0
1608699.0;4.0
1608788.0;5.0
1608835.0;4.0
1608856.0;2.0
1608870.0;12.0
1608875.0;2.0
1608883.0;2.0
1609045.0;2.0
1609048.0;3.0
1609062.0;2.0
1609064.0;2.0
1609092.0;5.0
1609121.0;3.0
1609131.0;2.0
1609155.0;4.0
1609162.0;2.0
1609199.0;4.0
1609284.0;3.0
1609304.0;2.0
1609349.0;2.0
1609359.0;3.0
1609360.0;2.0
1609394.0;2.0
1609400.0;2.0
1609497.0;3.0
1609530.0;2.0
1609579.0;3.0
1609585.0;4.0
1609591.0;2.0
1609594.0;6.0
1609598.0;2.0
1609607.0;2.0
1609616.0;2.0
1609621.0;2.0
1609643.0;2.0
1609818.0;2.0
1609842.0;10.0
1609850.0;2.0
1609851.0;5.0
1609857.0;5.0
1609867.0;10.0
1609876.0;2.0
1609954.0;4.0
1609974.0;2.0
1610020.0;2.0
1610046.0;9.0
1610054.0;12.0
1610081.0;8.0
1610092.0;4.0
1610102.0;3.0
1610137.0;3.0
1610146.0;4.0
1610185.0;2.0
1610257.0;4.0
1610310.0;4.0
1610333.0;3.0
1610337.0;2.0
1610349.0;2.0
1610370.0;2.0
1610376.0;2.0
1610406.0;5.0
1610408.0;3.0
1610457.0;2.0
1610461.0;3.0
1610478.0;3.0
1610516.0;2.0
1610532.0;6.0
1610533.0;2.0
1610550.0;2.0
1610556.0;4.0
1610581.0;2.0
1610611.0;4.0
1610799.0;2.0
1610828.0;8.0
1610868.0;2.0
1610965.0;3.0
1611116.0;3.0
1611137.0;2.0
1611138.0;2.0
1611151.0;4.0
1611176.0;2.0
1611271.0;2.0
1611272.0;3.0
1611301.0;4.0
1611309.0;3.0
1611323.0;8.0
1611342.0;2.0
1611459.0;2.0
1611504.0;2.0
1611563.0;5.0
1611656.0;8.0
1611706.0;2.0
1611758.0;6.0
1611763.0;9.0
1611779.0;4.0
1611784.0;8.0
1611786.0;10.0
1611824.0;2.0
1611848.0;10.0
1611853.0;2.0
1611892.0;2.0
1611897.0;3.0
1611918.0;4.0
1611949.0;5.0
1611951.0;2.0
1612050.0;4.0
1612061.0;5.0
1612064.0;2.0
1612069.0;6.0
1612074.0;2.0
1612137.0;4.0
1612138.0;4.0
1612179.0;3.0
1612262.0;2.0
1612352.0;2.0
1612381.0;4.0
1612394.0;5.0
1612411.0;2.0
1612546.0;2.0
1612561.0;5.0
1612683.0;2.0
1612690.0;6.0
1612716.0;2.0
1612758.0;4.0
1612820.0;2.0
1612833.0;3.0
1612842.0;2.0
1612900.0;4.0
1612907.0;2.0
1612908.0;2.0
1612944.0;2.0
1612959.0;2.0
1612964.0;2.0
1613010.0;8.0
1613043.0;2.0
1613074.0;5.0
1613120.0;2.0
1613131.0;16.0
1613132.0;16.0
1613137.0;7.0
1613141.0;8.0
1613147.0;3.0
1613161.0;3.0
1613164.0;7.0
1613232.0;2.0
1613254.0;2.0
1613338.0;2.0
1613431.0;2.0
1613451.0;2.0
1613470.0;3.0
1613500.0;2.0
1613582.0;2.0
1613595.0;3.0
1613721.0;2.0
1613722.0;3.0
1613726.0;7.0
1613784.0;10.0
1613813.0;4.0
1613824.0;4.0
1613871.0;2.0
1613872.0;2.0
1613875.0;5.0
1613893.0;2.0
1613898.0;2.0
1613908.0;2.0
1613991.0;2.0
1614009.0;2.0
1614039.0;2.0
1614100.0;3.0
1614112.0;3.0
1614114.0;2.0
1614124.0;2.0
1614192.0;2.0
1614197.0;8.0
1614223.0;2.0
1614237.0;6.0
1614289.0;6.0
1614348.0;3.0
1614354.0;13.0
1614367.0;5.0
1614432.0;3.0
1614452.0;2.0
1614481.0;2.0
1614486.0;3.0
1614496.0;3.0
1614509.0;2.0
1614525.0;3.0
1614575.0;2.0
1614627.0;3.0
1614636.0;2.0
1614647.0;4.0
1614652.0;5.0
1614665.0;5.0
1614680.0;4.0
1614704.0;5.0
1614718.0;4.0
1614737.0;2.0
1614741.0;4.0
1614801.0;2.0
1614814.0;2.0
1614846.0;2.0
1614859.0;2.0
1614941.0;2.0
1614958.0;2.0
1614998.0;2.0
1615005.0;3.0
1615294.0;8.0
1615298.0;5.0
1615299.0;3.0
1615300.0;5.0
1615365.0;3.0
1615389.0;2.0
1615400.0;3.0
1615448.0;2.0
1615499.0;2.0
1615500.0;2.0
1615544.0;2.0
1615565.0;2.0
1615613.0;3.0
1615620.0;3.0
1615646.0;5.0
1615664.0;2.0
1615732.0;3.0
1615742.0;13.0
1615771.0;2.0
1615847.0;2.0
1615866.0;5.0
1615869.0;2.0
1615893.0;2.0
1615932.0;5.0
1615940.0;3.0
1615950.0;2.0
1616015.0;4.0
1616031.0;2.0
1616040.0;5.0
1616118.0;2.0
1616127.0;3.0
1616144.0;2.0
1616159.0;2.0
1616162.0;4.0
1616270.0;2.0
1616593.0;4.0
1616614.0;4.0
1616657.0;2.0
1616662.0;3.0
1616669.0;2.0
1616772.0;5.0
1616824.0;2.0
1616828.0;2.0
1616831.0;2.0
1616860.0;4.0
1616885.0;2.0
1616886.0;3.0
1616895.0;7.0
1617122.0;9.0
1617125.0;2.0
1617126.0;2.0
1617135.0;2.0
1617140.0;3.0
1617153.0;3.0
1617162.0;5.0
1617191.0;2.0
1617301.0;2.0
1617368.0;5.0
1617369.0;2.0
1617380.0;3.0
1617563.0;2.0
1617599.0;4.0
1617648.0;2.0
1617741.0;2.0
1617783.0;3.0
1617803.0;2.0
1617806.0;2.0
1617902.0;3.0
1617920.0;2.0
1617975.0;2.0
1617985.0;11.0
1618068.0;8.0
1618136.0;3.0
1618146.0;2.0
1618162.0;2.0
1618217.0;2.0
1618260.0;2.0
1618265.0;2.0
1618314.0;2.0
1618445.0;3.0
1618454.0;2.0
1618457.0;2.0
1618482.0;2.0
1618493.0;2.0
1618495.0;2.0
1618555.0;3.0
1618561.0;2.0
1618571.0;2.0
1618582.0;2.0
1618594.0;2.0
1618599.0;2.0
1618604.0;2.0
1618605.0;3.0
1618613.0;18.0
1618653.0;2.0
1618661.0;3.0
1618671.0;2.0
1618836.0;2.0
1618838.0;3.0
1618902.0;3.0
1618920.0;2.0
1619004.0;2.0
1619018.0;3.0
1619076.0;2.0
1619095.0;3.0
1619117.0;4.0
1619150.0;5.0
1619187.0;3.0
1619215.0;2.0
1619217.0;3.0
1619255.0;4.0
1619272.0;2.0
1619307.0;4.0
1619311.0;2.0
1619326.0;2.0
1619347.0;2.0
1619370.0;3.0
1619413.0;2.0
1619456.0;2.0
1619461.0;3.0
1619495.0;2.0
1619496.0;5.0
1619502.0;2.0
1619570.0;5.0
1619609.0;2.0
1619621.0;2.0
1619625.0;2.0
1619634.0;2.0
1619679.0;3.0
1619717.0;2.0
1619808.0;5.0
1619822.0;2.0
1619838.0;3.0
1619858.0;2.0
1619924.0;3.0
1619930.0;3.0
1619957.0;4.0
1619969.0;2.0
1620019.0;3.0
1620020.0;3.0
1620046.0;3.0
1620058.0;8.0
1620104.0;4.0
1620193.0;3.0
1620261.0;3.0
1620321.0;2.0
1620361.0;4.0
1620370.0;2.0
1620462.0;2.0
1620468.0;12.0
1620481.0;4.0
1620512.0;2.0
1620565.0;2.0
1620595.0;2.0
1620656.0;3.0
1620667.0;2.0
1620763.0;3.0
1620764.0;3.0
1620765.0;2.0
1620766.0;2.0
1620768.0;2.0
1620770.0;3.0
1620772.0;7.0
1620777.0;4.0
1620781.0;4.0
1620782.0;6.0
1620783.0;2.0
1620784.0;3.0
1620786.0;2.0
1620788.0;2.0
1620789.0;9.0
1620794.0;2.0
1620795.0;2.0
1620796.0;2.0
1620797.0;4.0
1620802.0;4.0
1620806.0;2.0
1620808.0;2.0
1620809.0;3.0
1620810.0;4.0
1620812.0;2.0
1620814.0;5.0
1620818.0;5.0
1620819.0;2.0
1620820.0;2.0
1620822.0;3.0
1620823.0;6.0
1620827.0;8.0
1620828.0;2.0
1620829.0;10.0
1620832.0;8.0
1620833.0;2.0
1620836.0;3.0
1620838.0;4.0
1620839.0;3.0
1620841.0;10.0
1620843.0;3.0
1620845.0;3.0
1620848.0;9.0
1620849.0;2.0
1620850.0;2.0
1620851.0;2.0
1620853.0;2.0
1620854.0;2.0
1620855.0;2.0
1620857.0;7.0
1620859.0;4.0
1620862.0;2.0
1620863.0;2.0
1620864.0;2.0
1620866.0;6.0
1620869.0;2.0
1620870.0;3.0
1620871.0;3.0
1620874.0;3.0
1620875.0;8.0
1620877.0;2.0
1620878.0;2.0
1620879.0;2.0
1620880.0;2.0
1620882.0;4.0
1620885.0;3.0
1620887.0;2.0
1620891.0;2.0
1620892.0;5.0
1620894.0;7.0
1620895.0;6.0
1620901.0;3.0
1620902.0;5.0
1620904.0;2.0
1620907.0;3.0
1620908.0;2.0
1620909.0;6.0
1620910.0;8.0
1620912.0;3.0
1620918.0;3.0
1620921.0;3.0
1620923.0;2.0
1620927.0;2.0
1620928.0;4.0
1620931.0;2.0
1620932.0;2.0
1620933.0;8.0
1620934.0;2.0
1620935.0;2.0
1620937.0;4.0
1620940.0;3.0
1620941.0;2.0
1620944.0;3.0
1620945.0;3.0
1620947.0;3.0
1620948.0;9.0
1620950.0;2.0
1620957.0;2.0
1620958.0;3.0
1620961.0;2.0
1620962.0;2.0
1620963.0;6.0
1620968.0;2.0
1620970.0;2.0
1620972.0;2.0
1620973.0;8.0
1620974.0;24.0
1620980.0;2.0
1620983.0;2.0
1620985.0;2.0
1620986.0;3.0
1620987.0;2.0
1620988.0;2.0
1620992.0;3.0
1620993.0;5.0
1620994.0;3.0
1620996.0;5.0
1620999.0;6.0
1621000.0;2.0
1621001.0;2.0
1621002.0;3.0
1621004.0;2.0
1621008.0;3.0
1621011.0;2.0
1621013.0;2.0
1621014.0;2.0
1621015.0;6.0
1621018.0;2.0
1621020.0;2.0
1621025.0;3.0
1621032.0;5.0
1621033.0;2.0
1621041.0;3.0
1621050.0;2.0
1621053.0;2.0
1621054.0;2.0
1621055.0;2.0
1621058.0;3.0
1621059.0;2.0
1621062.0;2.0
1621063.0;2.0
1621064.0;4.0
1621067.0;2.0
1621068.0;5.0
1621069.0;3.0
1621077.0;11.0
1621080.0;2.0
1621083.0;5.0
1621084.0;2.0
1621087.0;2.0
1621088.0;2.0
1621090.0;2.0
1621092.0;4.0
1621093.0;2.0
1621094.0;2.0
1621095.0;4.0
1621097.0;2.0
1621098.0;2.0
1621103.0;2.0
1621104.0;3.0
1621105.0;2.0
1621107.0;3.0
1621108.0;3.0
1621109.0;4.0
1621110.0;5.0
1621112.0;2.0
1621114.0;2.0
1621115.0;3.0
1621116.0;2.0
1621127.0;2.0
1621131.0;13.0
1621132.0;6.0
1621133.0;2.0
1621134.0;2.0
1621135.0;3.0
1621137.0;3.0
1621138.0;3.0
1621140.0;10.0
1621141.0;5.0
1621142.0;2.0
1621143.0;2.0
1621151.0;3.0
1621152.0;2.0
1621153.0;2.0
1621154.0;3.0
1621156.0;3.0
1621157.0;2.0
1621164.0;4.0
1621168.0;4.0
1621170.0;3.0
1621171.0;2.0
1621172.0;3.0
1621173.0;3.0
1621174.0;2.0
1621176.0;2.0
1621180.0;13.0
1621185.0;2.0
1621188.0;2.0
1621190.0;4.0
1621191.0;2.0
1621192.0;3.0
1621193.0;25.0
1621197.0;4.0
1621198.0;4.0
1621199.0;6.0
1621202.0;7.0
1621203.0;12.0
1621204.0;5.0
1621205.0;6.0
1621208.0;3.0
1621210.0;18.0
1621211.0;2.0
1621212.0;2.0
1621215.0;6.0
1621216.0;6.0
1621217.0;2.0
1621218.0;2.0
1621221.0;2.0
1621222.0;2.0
1621233.0;6.0
1621234.0;2.0
1621235.0;2.0
1621236.0;2.0
1621240.0;2.0
1621244.0;2.0
1621245.0;2.0
1621258.0;3.0
1621262.0;4.0
1621264.0;31.0
1621265.0;2.0
1621266.0;2.0
1621267.0;3.0
1621269.0;2.0
1621272.0;4.0
1621273.0;2.0
1621275.0;11.0
1621276.0;2.0
1621280.0;2.0
1621281.0;4.0
1621283.0;3.0
1621286.0;2.0
1621288.0;36.0
1621293.0;2.0
1621294.0;3.0
1621295.0;2.0
1621299.0;3.0
1621303.0;2.0
1621305.0;4.0
1621306.0;3.0
1621313.0;3.0
1621314.0;2.0
1621315.0;3.0
1621319.0;3.0
1621325.0;3.0
1621328.0;21.0
1621329.0;2.0
1621330.0;2.0
1621331.0;3.0
1621333.0;2.0
1621334.0;3.0
1621336.0;2.0
1621337.0;2.0
1621340.0;2.0
1621341.0;6.0
1621346.0;2.0
1621349.0;2.0
1621350.0;3.0
1621354.0;4.0
1621355.0;3.0
1621357.0;5.0
1621358.0;4.0
1621359.0;3.0
1621365.0;2.0
1621366.0;3.0
1621370.0;2.0
1621373.0;2.0
1621381.0;2.0
1621382.0;2.0
1621385.0;10.0
1621388.0;2.0
1621390.0;4.0
1621394.0;4.0
1621396.0;6.0
1621397.0;2.0
1621400.0;2.0
1621401.0;2.0
1621402.0;3.0
1621403.0;2.0
1621404.0;4.0
1621405.0;3.0
1621407.0;8.0
1621408.0;2.0
1621409.0;3.0
1621410.0;6.0
1621414.0;2.0
1621416.0;2.0
1621418.0;2.0
1621419.0;4.0
1621420.0;3.0
1621424.0;2.0
1621425.0;12.0
1621432.0;4.0
1621437.0;2.0
1621441.0;3.0
1621445.0;2.0
1621447.0;16.0
1621448.0;2.0
1621449.0;3.0
1621452.0;4.0
1621453.0;5.0
1621454.0;3.0
1621458.0;6.0
1621459.0;2.0
1621460.0;4.0
1621461.0;5.0
1621462.0;8.0
1621464.0;3.0
1621466.0;5.0
1621469.0;3.0
1621471.0;2.0
1621472.0;4.0
1621473.0;6.0
1621475.0;7.0
1621476.0;2.0
1621478.0;2.0
1621483.0;3.0
1621485.0;5.0
1621487.0;7.0
1621490.0;2.0
1621493.0;3.0
1621494.0;4.0
1621495.0;4.0
1621499.0;3.0
1621502.0;2.0
1621504.0;7.0
1621507.0;2.0
1621514.0;2.0
1621516.0;2.0
1621521.0;3.0
1621522.0;2.0
1621523.0;3.0
1621524.0;6.0
1621526.0;6.0
1621527.0;4.0
1621528.0;3.0
1621529.0;2.0
1621531.0;2.0
1621533.0;3.0
1621536.0;3.0
1621538.0;2.0
1621540.0;2.0
1621541.0;3.0
1621543.0;9.0
1621544.0;2.0
1621545.0;2.0
1621548.0;3.0
1621549.0;5.0
1621552.0;4.0
1621553.0;2.0
1621555.0;4.0
1621562.0;2.0
1621564.0;6.0
1621567.0;5.0
1621568.0;2.0
1621575.0;5.0
1621578.0;3.0
1621579.0;7.0
1621580.0;2.0
1621581.0;5.0
1621584.0;2.0
1621586.0;2.0
1621593.0;5.0
1621594.0;4.0
1621597.0;2.0
1621600.0;5.0
1621601.0;3.0
1621602.0;2.0
1621605.0;2.0
1621607.0;4.0
1621608.0;6.0
1621610.0;9.0
1621611.0;3.0
1621612.0;2.0
1621617.0;2.0
1621620.0;4.0
1621621.0;2.0
1621624.0;2.0
1621628.0;2.0
1621633.0;2.0
1621635.0;2.0
1621637.0;6.0
1621639.0;3.0
1621646.0;5.0
1621649.0;17.0
1621650.0;2.0
1621652.0;3.0
1621655.0;3.0
1621657.0;5.0
1621658.0;2.0
1621659.0;2.0
1621662.0;3.0
1621665.0;4.0
1621668.0;9.0
1621669.0;3.0
1621671.0;3.0
1621672.0;3.0
1621674.0;2.0
1621675.0;2.0
1621678.0;6.0
1621681.0;10.0
1621682.0;2.0
1621685.0;2.0
1621686.0;2.0
1621687.0;2.0
1621688.0;3.0
1621689.0;6.0
1621690.0;3.0
1621691.0;4.0
1621692.0;4.0
1621695.0;2.0
1621697.0;3.0
1621698.0;3.0
1621701.0;2.0
1621703.0;4.0
1621705.0;4.0
1621706.0;9.0
1621707.0;7.0
1621711.0;2.0
1621712.0;8.0
1621717.0;4.0
1621731.0;2.0
1621736.0;2.0
1621737.0;4.0
1621742.0;2.0
1621746.0;3.0
1621747.0;2.0
1621749.0;4.0
1621751.0;4.0
1621754.0;8.0
1621756.0;2.0
1621761.0;4.0
1621768.0;3.0
1621771.0;7.0
1621772.0;5.0
1621774.0;2.0
1621775.0;2.0
1621779.0;2.0
1621782.0;12.0
1621783.0;4.0
1621791.0;2.0
1621792.0;3.0
1621793.0;5.0
1621794.0;5.0
1621801.0;3.0
1621802.0;2.0
1621805.0;8.0
1621808.0;2.0
1621816.0;4.0
1621817.0;2.0
1621818.0;2.0
1621820.0;4.0
1621826.0;3.0
1621827.0;2.0
1621828.0;5.0
1621829.0;2.0
1621830.0;3.0
1621834.0;3.0
1621835.0;2.0
1621837.0;6.0
1621838.0;4.0
1621839.0;2.0
1621840.0;4.0
1621841.0;2.0
1621844.0;3.0
1621848.0;2.0
1621850.0;3.0
1621853.0;2.0
1621856.0;2.0
1621860.0;3.0
1621867.0;2.0
1621868.0;2.0
1621873.0;5.0
1621877.0;2.0
1621878.0;2.0
1621883.0;2.0
1621886.0;4.0
1621891.0;2.0
1621896.0;3.0
1621897.0;2.0
1621900.0;2.0
1621901.0;3.0
1621903.0;4.0
1621904.0;4.0
1621906.0;2.0
1621907.0;5.0
1621908.0;2.0
1621911.0;5.0
1621912.0;3.0
1621913.0;10.0
1621914.0;2.0
1621915.0;2.0
1621917.0;2.0
1621920.0;3.0
1621923.0;5.0
1621927.0;2.0
1621930.0;3.0
1621933.0;3.0
1621934.0;2.0
1621935.0;3.0
1621936.0;6.0
1621939.0;5.0
1621943.0;4.0
1621946.0;2.0
1621947.0;12.0
1621949.0;2.0
1621951.0;3.0
1621956.0;3.0
1621957.0;2.0
1621959.0;2.0
1621960.0;3.0
1621961.0;2.0
1621962.0;2.0
1621965.0;2.0
1621967.0;4.0
1621970.0;2.0
1621973.0;3.0
1621975.0;6.0
1621976.0;2.0
1621977.0;3.0
1621980.0;2.0
1621985.0;6.0
1621994.0;2.0
1621995.0;7.0
1622000.0;2.0
1622002.0;2.0
1622003.0;2.0
1622005.0;3.0
1622008.0;2.0
1622012.0;2.0
1622013.0;2.0
1622015.0;2.0
1622017.0;4.0
1622023.0;3.0
1622026.0;2.0
1622027.0;3.0
1622030.0;2.0
1622036.0;2.0
1622042.0;2.0
1622048.0;2.0
1622049.0;2.0
1622053.0;2.0
1622058.0;4.0
1622061.0;2.0
1622062.0;6.0
1622064.0;4.0
1622067.0;3.0
1622068.0;5.0
1622069.0;2.0
1622072.0;3.0
1622073.0;5.0
1622074.0;5.0
1622075.0;3.0
1622077.0;4.0
1622078.0;2.0
1622079.0;2.0
1622082.0;4.0
1622086.0;2.0
1622087.0;5.0
1622090.0;2.0
1622092.0;3.0
1622096.0;2.0
1622102.0;2.0
1622103.0;3.0
1622104.0;3.0
1622110.0;5.0
1622115.0;2.0
1622116.0;3.0
1622117.0;6.0
1622121.0;2.0
1622122.0;2.0
1622123.0;3.0
1622126.0;8.0
1622128.0;3.0
1622130.0;2.0
1622141.0;5.0
1622142.0;2.0
1622143.0;6.0
1622147.0;2.0
1622152.0;2.0
1622153.0;2.0
1622159.0;4.0
1622162.0;2.0
1622164.0;2.0
1622165.0;2.0
1622170.0;3.0
1622175.0;2.0
1622177.0;2.0
1622184.0;6.0
1622186.0;6.0
1622192.0;4.0
1622195.0;2.0
1622202.0;2.0
1622203.0;4.0
1622204.0;2.0
1622205.0;2.0
1622206.0;2.0
1622207.0;2.0
1622210.0;2.0
1622212.0;3.0
1622213.0;3.0
1622215.0;2.0
1622216.0;5.0
1622222.0;8.0
1622227.0;3.0
1622230.0;3.0
1622234.0;4.0
1622235.0;2.0
1622237.0;4.0
1622238.0;4.0
1622239.0;4.0
1622243.0;3.0
1622245.0;5.0
1622246.0;4.0
1622247.0;3.0
1622251.0;3.0
1622253.0;3.0
1622254.0;2.0
1622255.0;3.0
1622257.0;2.0
1622259.0;2.0
1622260.0;2.0
1622262.0;2.0
1622266.0;5.0
1622268.0;3.0
1622271.0;6.0
1622275.0;4.0
1622277.0;4.0
1622282.0;3.0
1622284.0;2.0
1622287.0;2.0
1622288.0;2.0
1622294.0;2.0
1622297.0;2.0
1622298.0;2.0
1622303.0;6.0
1622304.0;2.0
1622305.0;2.0
1622309.0;3.0
1622310.0;5.0
1622313.0;4.0
1622314.0;6.0
1622315.0;3.0
1622316.0;3.0
1622317.0;2.0
1622318.0;3.0
1622319.0;4.0
1622320.0;6.0
